text,timestamp,likes,retweets
I'm hearing rumors that Lina Hidalgo might take on Ted Cruz next year. Leave a 💙 and retweet if you would like to see her unseat Ted Cruz in 2024. https://t.co/w0zFwM5Mgj,Tue Apr 11 14:04:30 +0000 2023,5929,1452
"#Gators starting WR Eugene Wilson III is OUT vs. Texas A&amp;M

Live Blog: https://t.co/Sek9ef8fMa https://t.co/eJvCLd2cMd",Sat Sep 14 19:50:19 +0000 2024,7,1
"I personally don’t know either very well but I’m not a Texas guy, so I can’t really comment.

I’m unsure of what Evans did so I don’t know how to respond. Same with Lawson.

Sin is sin and consequences for it must be experienced. That said, there’s a difference between  sexual https://t.co/02e9Lffqmt",Fri Sep 20 17:01:20 +0000 2024,3,1
"The Badgers 𝑺𝑾𝑬𝑬𝑷 the Trojans 🧹🧹🧹

On to Texas A&amp;M tomorrow night https://t.co/UnZRzcM0vh",Sat Sep 21 02:04:40 +0000 2024,17,1
"That's four-straight for A&amp;M ‼️

S1: 👍10-12 🦡

#GigEm // #AggieVB // 📊 https://t.co/lf3uXJv2CI https://t.co/4MbV6ZofCS",Sun Sep 22 00:17:10 +0000 2024,7,0
"2025 Cy Fair DL and Texas A&amp;M commit Landon Rink 

@landonrink | @TA_Recruiting https://t.co/kRVXcZri7B",Fri Sep 13 23:43:01 +0000 2024,71,3
"📍Kyle Field, College Station, Texas.

Keep it locked here for updates throughout the evening as the Texas A&amp;M Aggies face off against the Bowling Green Falcons.

#12thMan #GigEm https://t.co/ZD3EO4yhSg",Sat Sep 21 20:28:58 +0000 2024,11,1
Thank the Texas A&amp;M Corpus Christi Coaches for a Great Official Visit🏝️🤙🏾 https://t.co/O23x4ANGmC,Sat Sep 21 16:12:18 +0000 2024,72,4
"This weekend, I had the honor of participating in an important discussion hosted by the Florida Asian-American Justice Alliance at Camacol on the rise of Anti-Asian Legislation in our Country with Texas Rep. @GeneforTexas , a champion on this issue and I’m proud to stand with https://t.co/lERrmgYDF0",Mon Sep 16 17:07:36 +0000 2024,10,3
"💰💸JACKS BETS OF WEEK 3💸💰

•Ole Miss -20.5
•Memphis +6.5
•Texas A&amp;M -4
•ECU +2

2024 Record: 5-2 https://t.co/dL5CbFfLmM",Sat Sep 14 13:09:52 +0000 2024,20,3
Raffle fundraiser for a girls fast pitch softball league in Texas. I’m speechless. There must be a better way to raise money than using guns. Guns remain the leading cause of death for children in the United States. https://t.co/huE9HDkTP2,Wed Sep 18 12:49:05 +0000 2024,4,2
"Congratulations to 2025 grad Jake Barron on your commitment to Texas A&amp;M Corpus Christi!
@Jakebarron24 
@IslandersBSB 
#Twelve2025
#AnotherOne
#TwelveLife https://t.co/fRgrVjyueR",Wed Sep 18 01:44:40 +0000 2024,44,5
"Politicians, you are put on notice! I’m going to write the lyrics below so there’s no confusion between us. Tag a politician that needs this reminder. 

-
They want to take Jesus out our High Schools,
Pledge of Allegiance out of home rooms, 
And they are telling our kids they be https://t.co/LmbVqNRkFF",Fri Sep 20 14:21:01 +0000 2024,3,2
"Kyle Field is AMPED UP

Incredible atmosphere in College Station for Texas A&amp;M vs. Bowling Green https://t.co/aFR9n9MEXQ",Sat Sep 21 23:33:40 +0000 2024,17,5
"GAS LEAK
PIPELINE FIRE 
GAS EXPLOSIONS
NEW MADRID ADJUSTMENT

LA PORTE, Texas

A pipeline fire near Spencer Highway and Summerton has caused major disruptions. 

The City of La Porte FD was dispatched to a fire in the 8700 block of Spencer Highway at 9:55 a.m. Monday morning. https://t.co/sLw03qIhhT",Mon Sep 16 18:18:44 +0000 2024,11,8
Fuck it I'm moving. I need a real estate agent in Texas. Give me a holler,Sat Sep 21 02:37:41 +0000 2024,18,1
"Texas A&amp;M vs. Florida is LOADED with questions, which should make it VERY ugly

Apple: https://t.co/WTYDksyXmO

Spotify: https://t.co/hV0heRVX3h

YouTube: https://t.co/M3VwmLC0tK https://t.co/2AuNMCD073",Fri Sep 13 20:21:00 +0000 2024,3,1
So grateful to have received an offer from Texas A&amp;M University! Thank you Coach Newton and Coach Taylor for this opportunity! https://t.co/arhESVCPyy,Sat Sep 14 16:30:47 +0000 2024,82,11
"TOUCHDOWN AGGIES. 

Reed steps up in the. pocket and throws one up for the Big Swede to go get. It's a 27-yard connection with TE Theo Melin Ohrstrom, two shorter than their TD pass and catch in The Swamp. 

Texas A&amp;M 7, Bowling Green 0. 
10:04 1st. 

Drive: 11 palys, 75 yards,",Sat Sep 21 23:42:02 +0000 2024,16,1
"KENYON GREEN, TEXAS A&amp;M ‼️‼️",Mon Sep 16 00:25:17 +0000 2024,21,3
"🚨Week 4🚨 

SWAC POTW:
@GSUFootball01 DB Patrick Marshall helped the Tigers beat Texas A&amp;M - Commerce with the game-winning interception in OT👀👏

MEAC POTW:
@HUBISONFOOTBALL QB Jaylon Tolbert led the Bisons to a win against Morehouse College and threw a career-high 4️⃣ TDs. https://t.co/DErPyTazzJ",Mon Sep 16 19:15:07 +0000 2024,36,17
"I'm looking forward to the new Mossad fan fiction graphic novel about Hezbollah. 

72 virgins and a eunuch

It's gonna be a real banger. https://t.co/ujrYVHFpfF",Tue Sep 17 19:16:09 +0000 2024,22,2
"This photo of my friend from Dallas (Texas) stayed on my profile for only an hour. She gave me a surprise, I didn't think she would come to visit me so quickly. That's why I'm speechless. https://t.co/eN6EOsFLH8",Sat Sep 14 20:53:05 +0000 2024,62,2
Texas A&amp;M commit Kelshaun Johnson long TD https://t.co/wDmJjwxCXZ,Fri Sep 20 01:51:30 +0000 2024,39,4
"Marcel Reed has the Aggies rolling 🔥

Texas A&amp;M 10 | #Florida 0
#GigEm 

 https://t.co/ue2BTRLA0H",Sat Sep 14 20:24:04 +0000 2024,85,5
"Howdy from aggie park 🤠

Week 4 of college football is here and so is our third Aggie Game Day show. Preview Texas A&amp;M’s match up against Bowling Green with us at 10 a.m. on @KBTXNews. https://t.co/Moo38H8fQU",Sat Sep 21 14:02:23 +0000 2024,19,4
"We are live from College Station, TX and hanging at the Bowling Green tailgates before their game at Texas A&amp;M #AyZiggy https://t.co/iBvalacIwX",Sat Sep 21 21:48:23 +0000 2024,30,2
"A quick look at Texas A&amp;M commit Jonte Newman (75) in pass protection. He’s had a really solid night. 

@JonteNewman3 | @TA_Recruiting https://t.co/11yoVfRCMu",Sun Sep 15 01:40:22 +0000 2024,38,2
@lavern_spicer She said good lawns are the answer to a better economy so I’m getting to it. I’ll bring these prices down one carrot at a time. https://t.co/HTEW8B3bRt,Sat Sep 14 11:19:24 +0000 2024,449,52
"Tomorrow. BEAT TEXAS A&amp;M 🐊

Score Predictions? https://t.co/S18xg1tYEX",Fri Sep 13 13:04:36 +0000 2024,1205,80
"In the august presence of Hon'ble Minister of @PetroleumMin, OIL signed an #MoA with Texas A&amp;M #Engineering #Experiment Station, the engineering #research &amp; #development, #technology transfer wing of The Texas A&amp;M University System, Texas, USA.
#OilIndiaLimited #oilindia https://t.co/BWgHVxHeXz",Wed Sep 18 18:27:41 +0000 2024,17,3
"🚨NEW: Oil theft strains our law enforcement agencies’ resources and hurts our local economies. 

I’m working on a bill that will INCREASE penalties for criminals who come to West Texas and steal our oil. 

WATCH: @CBS7News https://t.co/yQIPX3YrKL",Wed Sep 18 01:24:20 +0000 2024,4,2
"Is Marcel Reed the better option under center for the Texas A&amp;M Aggies moving forward?

@Mach10Sports 

Presented by @PrizePicks 

WATCH 📺: https://t.co/B8VxidGcGj

LISTEN 🎙️: https://t.co/rQHr3vtfRO https://t.co/AN9OAwamKr",Tue Sep 17 18:28:32 +0000 2024,8,3
"Breaking: Jimbo Fisher has been fired as Texas A&amp;M head coach, sources told @PeteThamel. https://t.co/Ap8xLrkSDa",Sun Nov 12 16:19:04 +0000 2023,16894,2593
"🚨 #BREAKING Suspect Killed by Police After Chase

📌 #SanAntonio | #Texas 

The incident occurred after 9 p.m. Thursday when officers were attempting to arrest a man for aggravated robbery at a convenience store, marking his fourth robbery this month.
The suspect fled but was https://t.co/gWxf2KlALF",Fri Sep 20 14:30:21 +0000 2024,3,1
"I’m a dork, I’m not sorry 

If it doesn’t make sense to you because you don’t get the quote I’m also sorry for your loss https://t.co/80iWfcPKOM",Sat Sep 14 20:49:45 +0000 2024,162,2
"I’m up 2:00 a.m frying chicken, I’m hungry, can’t sleep and up thinking about how Joe Biden is trying to start a civil war by messing with Texas. 

🍗 https://t.co/JOaGaqulgw 🍗 https://t.co/zFFXAJ6Clf",Fri Jan 26 08:08:52 +0000 2024,4176,479
"My CFB Bets today:

All spreads. All on @BetOpenly 

Utah State 
USC (California)
Miami (The U)
Texas A&amp;M

If you want to fade me directly the links will be below to fill my exact bet on @BetOpenly.",Sat Sep 21 12:35:34 +0000 2024,10,3
Texas A&amp;M QB Conner Weigman in street clothes hanging around the quarterbacks during pregame warmups. https://t.co/JdgtoGVnw4,Sat Sep 21 22:59:41 +0000 2024,45,2
"Texas is under siege.
The GOP is raiding Latino Democrat’s homes in the dark of night.
The GOP is purging a million democrats off voter rolls.
The GOP have instituted the most draconian abortion laws in the nation and refuse to put it on ballot.
I’m not leaving. I’m fighting.",Tue Aug 27 11:30:58 +0000 2024,17226,6288
"Bobby Petrino and Auburn Defensive Coordinator DJ Durkin worked together just last season at Texas A&amp;M 🏈

🎥 Nathan King of @247Sports joins the Razorback Daily to preview the weekend https://t.co/UAYMU99Uw6",Wed Sep 18 16:36:35 +0000 2024,12,0
"9/19/59 - Before a crowd of 25,200, the #ASU Sun Devils opened their 10-1 regular season with a dominant 30-14 second half for a 43-22 victory over West Texas A&amp;M. ASu out-gained WT 409-232, including 3331-57 on the ground. ASU: Jones and Lee: 2TDs each. #ForksUp https://t.co/RdLW78wPS2",Fri Sep 20 00:18:32 +0000 2024,4,1
"The Texas A&amp;M OC, Collin Klein? https://t.co/0bnyKN41tM",Fri Sep 20 18:48:16 +0000 2024,20,0
"Texas A&amp;M depth chart for Bowling Green.

Jaydon Hill moves into the starting role at nickel after Tyreek Chappell suffered a season-ending injury. https://t.co/ScnpIIjYFF",Mon Sep 16 16:07:25 +0000 2024,14,0
@JoshPateCFB Texas A&amp;M on this list https://t.co/h17E2cFUdK,Sun Sep 15 23:32:50 +0000 2024,353,4
"#CFB Betting Splits &amp; Line Movement (3:30 &amp; 4pm EST games)

🏈 Florida vs. Texas A&amp;M
52% bets, 69% money Florida +3
44% bets, 54% money on the UNDER
48% bets, 69% money Florida ML
📈 TAM -3➡️-4➡️-3.5➡️4➡️-3
📉 49➡️46.5➡️46➡️45

🏈 Washington St vs. Washington
33% bets, 43% https://t.co/4MADagOC1I",Sat Sep 14 18:05:13 +0000 2024,6,2
"One of the reasons I'm voting for Trump, he honestly has compassion for others. This is a great example.",Thu Sep 19 16:45:31 +0000 2024,15,4
"I introduced Articles of Impeachment against Secretary Mayorkas last year, and when two of my constituents were killed in Texas by a smuggler bringing illegals into our country, I pulled my Articles from Judiciary to force a floor vote to impeach Mayorkas.

I’m thankful Chairman https://t.co/nOPN6Yt8NU",Mon Jan 29 23:03:05 +0000 2024,12949,2450
"‼️ RESCUE INTEREST‼️
NEEDS PLEDGES 4 VETTING &amp; TRANSPORT ‼️EU 9/23

MOUNT PLEASANT TEXAS

MIGUEL stray. Left at a truck stop. He is scared &amp; needs out. 

Mix
M
8mth
20lb
#A56917940

#dog #fyp #dogsofinstagram #pet #dogs #animals #texas #PLEDGE #pups #rescue #adopt  #dogs #pledge https://t.co/fjHsUOYvr9",Sat Sep 21 16:15:58 +0000 2024,107,174
Texas A&amp;M QB Conner Weigman warming up in pads prior to A&amp;M’s game at Florida. Weigman is listed as a game-time decision. https://t.co/xwNGUA8cDj,Sat Sep 14 19:00:47 +0000 2024,278,8
"Join us for Coffee with a Cop at Texas Health Credit Union, located at 400 Grover Ave. on October 2, from 9 a.m. to 10 a.m. Come chat with our officers, ask questions, or simply enjoy a cup of coffee.  Let's work together for a safer and friendlier neighborhood! See you there! https://t.co/s34esG2JTn",Tue Sep 17 04:00:00 +0000 2024,9,1
"BREAKING: The FBI has reported that now-arrested Clint Harden, who worked at Texas A&amp;M, used the ped*phile code word “pizza” in chats to discuss child p*rn.

Harnden is facing charges of receiving and possessing child p*rnography.

Opening the door to the infamous “conspiracy https://t.co/5bOUPgvVnJ",Thu Nov 23 22:53:52 +0000 2023,8410,3377
"After an 0-1-1 start, UConn has reeled off six straight wins including a 6-0 demolition of Texas A&amp;M yesterday in Storrs.

The Huskies are up to 40 in RPI and All-American forward Chi Okafor already has as many goals through eight games as she had in 19 last season, too.",Mon Sep 16 15:42:02 +0000 2024,15,1
"This is Jose Francisco Ulloa-Martinez, an illegal from Honduras. He was just arrested in Texas for first-degree m*rder of a 23 year old man.

These are the “asylum seekers” just looking for refuge in our country. https://t.co/pCpqGO0qiX",Fri Jun 14 16:37:10 +0000 2024,15962,6412
"not a whole lot of change after Week 3 for Auburn in SP+, but a little bit of improvement

gonna be interesting to see how close to 50-50 those probabilities get for Oklahoma, Kentucky and Texas A&amp;M moving forward

7-5 still the most likely regular season record, then 6-6 and 8-4 https://t.co/wr1F1W0lla",Sun Sep 15 17:07:47 +0000 2024,12,1
"Doctoral Research in Wildlife Ecology, Texas A&amp;M University, United States

Benefits:
✅️ Tuition waiver 
✅️ Monthly allowance 
@TAMUK
https://t.co/rdW7vZo1AR",Sat Sep 21 14:40:53 +0000 2024,4,3
The #contractwithtexas has been a catalyst for reform in the Texas House! I’m proud to be an original signer &amp; I’m ready to #reformthetexashouse,Wed Sep 18 19:17:35 +0000 2024,8,2
"Texas A&amp;M QB Conner Weigman and LB Scooby Williams are listed as game-time decisions per the pregame availability report. 

Here is Weigman, moments before the report needed to be filed, talking to trainers and OC Collin Klein on the field at The Swamp. https://t.co/o1Q8R9EE97",Sat Sep 14 18:19:21 +0000 2024,217,8
"SEC Rankings 
1: Georgia
2: Texas
3: Tennessee
4: Alabama
5: Missouri
6: Ole Miss
7: South Carolina 
8: Oklahoma 
9: LSU
10: Texas A&amp;M
11: Kentucky
12: Auburn 
13: Arkansas
14: Florida
15: Vandy
16: Mississippi State",Sun Sep 15 13:06:17 +0000 2024,67,3
"A&amp;M Consolidated DB Cannon Kieschnick is up for the @dctf Mr. Texas Football Player of the Week!

6 tackles, INT return TD, 2 PAT returns

Vote NOW: https://t.co/KctI197q1m

#txhsfb #dctf https://t.co/xaGfdBmrbZ",Mon Sep 16 15:21:42 +0000 2024,15,9
BREAKING: A quick reaction force of Texas National Guard soldiers w/ riot gear have just arrived at a major illegal crossing location here in Brownsville. I’m told this is part of TX Governor @GregAbbott_TX’s new specialized TX Border Response force meant to repel mass crossings. https://t.co/dajhT2VXkM,Wed May 10 17:09:17 +0000 2023,7641,2187
"Sports Highlights (CFB): Florida Gators head coach Billy Napier gets booed off the field after Florida drops to 1-2 on the season after Saturday’s 33-20 loss to Texas A&amp;M. Florida travels to Mississippi State next week. #CFB #SEC 

 https://t.co/2bCmTTl0Jw",Sun Sep 15 00:42:12 +0000 2024,6,0
"I’m an engineer who spent over a decade in the petrochem industry. Current #HD128 Rep. @BriscoeCain called me a “green new deal dem” like it was an insult.

But he doesn’t have the knowledge or willingness to keep Texans safe, and won’t hold companies accountable for their chaos. https://t.co/phsrSEfpWE",Mon Sep 16 18:20:01 +0000 2024,589,123
We are celebrating 97 years of Excellence in Achievement. Join us for the Founders Day Convocation Wednesday at 11:45 a.m. The keynote speaker will be two-time TSU alumnus and renowned political and communications strategist Kamau Marshall. Go Tigers! #TSUProud https://t.co/VUMY74ctcH,Tue Sep 17 20:27:19 +0000 2024,15,4
"How Texas A&amp;M QB Marcel Reed prepared to make the most of his opportunity

https://t.co/LVHEoTDAgQ https://t.co/exoxvWeLrB",Fri Sep 20 20:22:16 +0000 2024,23,2
Gearing up to watch / live thread NASCAR and Texas A&amp;M tomorrow night https://t.co/Z7CF1xDwmX,Fri Sep 20 23:11:25 +0000 2024,7,0
"NEW: Three key visitors I'm watching when Texas A&amp;M hosts Bowling Green this weekend

https://t.co/ppTgEA1P0j",Fri Sep 20 19:53:43 +0000 2024,2,3
"SATURDAY IS FINALLY HERE!

• (4) Alabama @ Wisconsin
• (16) LSU @ South Carolina
• (24) Boston College @ (6) Missouri
• (9) Oregon @ Oregon State
• Washington vs. Washington State
• Texas A&amp;M @ Florida
• West Virginia @ Pitt
• UCF @ TCU
• Colorado @ Colorado State https://t.co/06PcuhTLhv",Sat Sep 14 13:06:57 +0000 2024,400,36
"🚨🎮 MATCH DAY ALERT 🎮🚨

Tonight, UNT Esports takes on Texas A&amp;M International in an epic Overwatch battle! 💥🛡️ 
Let’s pack the stream, show our support, and back our Eagles to victory!💚🦅
🗓️ Date: Today
🕗 Time: 8 PM
📺 Stream: https://t.co/jS5k6ZCSwm

#GMG #OVERWATCH https://t.co/jvDsK7KDZU",Tue Sep 17 18:25:17 +0000 2024,16,5
"I am beyond excited to announce my verbal commitment to the University of Texas A&amp;M Commerce to further my academic career and play Division 1 softball. Here’s to a new and exciting chapter of my journey. I’d like to thank my teammates, coaches and most importantly my family!🦁 https://t.co/vtHyzR2CzR",Sat Sep 21 01:31:02 +0000 2024,496,13
